text,data
"This truly funny movie has a zany cast of characters, just about every voluptuous middle-aged female in Hollywood, and a touching, funny love story. The Capomezza's and the Malacici's are rival caterers in an Italian neighborhood in New York. They are also at opposite--extreme--ends of the taste scale. Their children are cast in the lead roles of a church production of Romeo and Juliet. Naturally, they fall in love. On stage! The mayhem and confusion that this causes, as the parents feud with each other and their kids, is played out for us against the backdrop of the Capomezza's magnificently tasteless home, and their magnificently tasteless catered weddings.Besides the four over-the-top parents and the charming young lovers, the characters include a vaguely wise priest, a plain-speaking grandma, a lady who waves a wand and passes on spiritual advice she receives from a medium called The Blessed Roscoe, a motel with beds shaped like the back seat of a car, and two doves. There is not a sight gag or a punch line that doesn't click in this fast paced movie.Even the family names of the two families are part of the fun. ""Capomezza"" could be interpreted as ""low-brows,"" and ""Malacici"" could mean ""stuck-up snobs."" If you are sensitive about Italian stereotypes, you may not like this movie. If Bette Midler embarrasses you, you may not like it, because all of the women in this movie make Bette Midler look like Martha Stewart. The rest of us should love it!",1
"""Shower"" is an story about loyalty, about the unstoppable advance of modern world in the detriment of rather traditional and more human ways of life. A man forced to choose between his successful career in business, his big-city life, his wife, and his retarded young brother. The eternal doubt between what we WANT to do and what we SHOULD do. The modern China versus the ancient one. The public baths with its gatherings, its cricket fights versus the shopping centres and the skyscraper. Lots of old men and women that are no longer needed. China, one country, two systems, as Xiao Ping said ... though one of them is killing the other. Tender, moving, full of funny moments, and of bitter-sweet ones.The sensitive ones will cry and laugh equally. The actors are enormous, especially the one who performs the role of the retarded boy; and Yang Zhang makes a good job, easy, simple, letting the story just flow by itself.My rate: 8/10",1
"One of the best horror/suspense movies I have seen in a long time. Wow, it was a big surprise and stunning at how good this movie was, sometimes a gem like this will surface but is rare. I expected a popcorn monster flick and a mildly diverting way to spend a late night but instead a very well made and directed movie with great acting and made with passion and heart. This is a movie that makes you feel for the characters and what happens to them, and it is filmed like you are there and it is really happening. I know some people in other reviews compare it to ""Open Water"", but I disagree because I thought Open Water was quite boring and mediocre, while this movie was the opposite, although superficially they are filmed in the same ""realistic"" style.The actors are unknowns, at least to me, but they all are very effective and convey the dire situation with frightening intensity and realism. The story is well done and flows smoothly, the plot is logical and appears to be something that could happen, all the actions and thoughts of the characters are quite what a person would do and think about. Very believable and this makes the movie more real because of it.I had tears in my eyes at the end. I must say a movie seldom has this effect on me, this is how powerful and emotional this movie was done and I am suitably impressed by the director and actors of this great movie.",1
"After reading the comments to this movie and seeing the mixed reviews, I decided that I would add my ten cents worth to say I thought the film was excellent, not only in the visual beauty, the writing, music score, acting, and directing, but in putting across the story of Joseph Smith and the road he traveled through life of hardship and persecution for believing in God the way he felt and knew to be his path. I am very pleased, indeed, to have had a small part in telling the story of this remarkable man. I recommend everyone to see this when the opportunity presents itself, no matter what religious path he or she may be walking, this only instills one with more determination to live the life that we should with true values of love and forgiveness as the Savior taught us to do.",1
"While I have a great respect for Disney's animated films, as of late they haven't really been what I would call ""must-see"". Atlantis looked intriguing from the first movie poster and trailer, and thankfully lived up to my expectations.Atlantis is a more ""mature"" Disney film in the sense that it lacks songs (a very unusual trait for a Disney film indeed), and is focused more on action and discovery than any other recent Disney offering. The world of Atlantis, hidden beneath the earth's core, is fantastic, presented as desolate caverns with ruins, and then slowly developing into actual ecosystems, which, while usually containing some reminder of harshness, become more and more intriguing until the tropical paradise itself is reached. The presentation of simply Atlantis' landscape and setting, without some expendable cheery song, gave the kingdom a much more beautiful and intriguing appearance. The inclusion of an Atlantean language, as well as attempts to connect it into the mythology of real-life ancient civilizations adds to this, and works fairly well.Also, with the exception of some scenes involving Mole's practical jokes, there didn't seem to be much of a ""childish"" element that I usually associate with Disney films. Instead, the main elements were the struggle to get to Atlantis, and the constant discovery that occurred at Atlantis, as Milo the outsider was able to learn all he ever needed to know about the place by helping the Atlanteans discover parts of their own history that they didn't know about. Part of this involves the Atlantean ""weaponry"", which is used in a very action-packed climax which is, for lack of a better word, quite exciting.Granted, not all of the story makes full sense, and the film doesn't feature any amazing new computer-generated visual effects, but, aside from the Toy Story movies, this is the most entertaining Disney film I've seen in years.",1
"A sweet-natured young mountain man with a sad past (Henry Thomas) comes upon an abandoned baby girl in the woods and instantly falls in love with her. The town elders generally support him in keeping the child, though a local temptress (Cara Seymour) thinks little of the new family. A determined little girl on a long walk and a sinister travelling salesman (David Strathairn at his creepiest) have parallel stories which converge in a fateful way. This is a charming slice-of-life in the Ozarks in the same vein as ""Where The Lillies Bloom"" & ""The Dollmaker"". All three were shot on location in those beautiful hills and cover the lives of simple-living -- but not simple-minded -- American folk. A minimum of strong language and brief but pointed violence make this fairly-safe family viewing.",1
"I have just returned from Santa Fe. NM. I visited Loretto Chapel. As I looked around this building, which has been acquired by a private owner, I relived the movie version of the staircase. It is an overwhelming mystique that occupies this building. It is about what can happen if you really have faith. The bookstore there has a narrative on the subject, which is the story of the staircase. I read the narrative in its entirety. I was absorbed by the ambiance surrounding the people therein. It was like we were totally enclosed in a time warp, all with the same thoughts and awe. When we departed, the hush was overwhelming. Everyone should visit Loretto Chapel in Santa Fe. NM.",1
"If you Listen to Ween (The Pod, God/Satan), then you know what's going on with ""Split"" I found that watching the film under the influence of LSD helped to deal with Audio/Video tracers from fantastic editing job. The plot was only important from second to second. The acid helped to interact with the sounds, subliminal and general pace of this masterpiece. Don't bother writing about something out of your comprehension's reach...There just isn't enough of these great independent attempts at expression at it's most raw , amateur level. I dare anyone to make a movie that can equally Mess with my head and change the way I look at visual arts and the world's reality. Not to mention the many realities that haven't yet been explored by this humans mind. I love the vision of Chris Shaw. I also appreciate the texturing terroristic film ""The Begotten"" by E. Elias Merhige.",1
"This is one of the better sci-fi series. It involves character development, a few really tensionate moments and reasonable episode scripts. As one other commentator said here, it looked as if it were a mini series, not a full blown series with filler episodes and low budgets.The problem with the show, which in short is a Godzilla series, is that it started too big, with incredible monsters, fantastic science, then it all boiled down to local Americans doing stuff. Then, the show ended too soon, since the Olympics were coming and hey! a sci-fi show is a sci-fi show, but half naked athletic people running around aimlessly is much more important. So they only did 15 episodes instead of the expected 22. The audience was small, too, as people didn't really caught it on at 20:00. In the end the suits did it. Trust a marketing plan to destroy anything that looks remotely original and promising.Conclusion: you have a show with good special effects, stuff like huge monsters killing people or destroying boats, then going into genetic engineering, transforming people, human clones, end of the world, tsunamis. Also, the only fillers are scenes with aggressive rednecks or other annoying people being killed for their stupidity. The down-side is that after 15 episodes that prepare something huge, the show ends. No real ending, no closure, just a bitter taste of cloth in one's mouth, as if you just swallowed a piece of suit.",1
"Which do you think the average person would know more/less about: Iranian cinema or Iranian football? Interestingly, the two come to the forefront of controversial Iranian filmmaker Jafar Panahi's latest film entitled 'Offside', a tale that uses football or access to football as a backdrop for a series of scenes revolving around one's right to do something or go somewhere and an individual's right to extend that courtesy if and when they'd like to. The odd thing is, you don't come away from Offside having learnt about Iranian football or too much about Iranian cinema (unless it's an education in Panahi's controversial style), but you do come away feeling enlightened, that at least someone from Iran has taken a controversial issue that is clearly still very much in force in a nation like Iran, and is willing to present it to an international audience rather than exploit it.I can remember the 2006 World Cup, I'm sure many people can. It was the summer after my initial year out at university and after the slog that was my first year, a summer of World Cup football acted as a nicely timed tonic. Needless to say, I saw practically every game bar the ones they show simultaneously with the other ones at the very end of the group stages so that to avoid incidences as seen in Spain '82 when it was thought West Germany and Austria transpired to get a result between them that would see them both through at the expense of Algeria.Anyone in Britain that was watching the BBC's broadcast of the Iran  Mexico game, both nations' first of the tournament, may remember that at the top of the show, the BBC's football anchorman Gary Lineker let off a snide comment to introduce the match. It went something like: 'We've seen giants Germany, England, Argentina and Holland play but now we get to see.........Mexico and Iran battle it out'. The emphasis on the latter two being inferior was clear and that maybe watching them was a chore. It's a shame because there are people, and films like Offside present them, who are really willing to see Iran play to the point where they risk their well-being to achieve it and it's sad when people in a position of power dismiss what they deem 'inferior' when there are others who'd do anything to have the chance to otherwise engage.When immediately thinking of the words 'Iran', 'football' and 'World Cup', my mind flies back to the France '98 game between said nation and America. Here is a film about a World Cup game of sorts involving Iran but where some or indeed most Iranian filmmakers may well have opted to present a tale revolving around Iran's famous victory over The United States and what that meant to them, director Panahi chooses to look at what goes on behind the scenes and presents a story from the stands as women are barred from football matches and are not allowed to live the ecstasy of winning a game of immense magnitude. You can imagine a heavy handed film detailing Iran's 'victory' as a lumbering propaganda film designed to exploit as they 'defeat' a Western power or 'enemy' at a sport they perhaps were not expected to do so in.A couple of films that spring to mind when it comes to beating the unbeatable at their own game are 2001 Indian film 'Lagaan', in which the Indian peasants defeat the ruling British at cricket. Similalry, 2005's 'The Game of Their Lives' sees the Americans defeat the English at a football match only this time in the 1950 World Cup. The differences between these films and Offside are immense; Offside is looking at a situation behind a state's mentality and dares to explore an essence of Feminism as the girls, trying to see their beloved Iran defeat Bahrain and qualify for the World Cup, are rounded up like animals and kept in a crude purgatory mere feet from a barred window that would allow them to see the game. The reasoning is to do with the foul language the men 'may', not will, but 'may' use during the game. The film presents Iran as so incompetent that they cannot take away a man's right to swear and ban the bad language but must ban a woman's right to see the game all together  it is no wonder Panahi's film was itself banned in Iran.But Panahi remembers to include what makes the rule so crazy in the first place by frequently allowing his female characters to both smoke cigarettes and use mobile phones, two things the doctors and scientists will have you think are far more dangerous to the human body/mind than hearing a little bit of foul language at a football match. Panahi pays special attention to the title of his film 'Offside' which itself is a ruling within football detailing when an 'attacker' is 'caught' trying to gain an advantage in the field of play. The parallels run with the womens' position in the film as these advancing (supposedly without right) individuals are caught trying to put one over the opposition team; that being the state itself.I think Offside is one of the better films to come out of the Middle East and surrounding Gulf area that I've seen. It's a tense but humbling film about people who do not carry any acting history according to the IMDb and thus, the acting is raw and real adding that quaint neo-realist aura to it all. The immediate ending is haunting and the constant verbal battle between the male soldiers and female wrong-doers who dared to defy the state is wonderful. I also think for anyone to actually dislike the film for the reasons I've mentioned shows a distinct level of callous, either that or you work in the Iranian government.",1
"This film came out 12 years years ago, and was a revelation even for people who knew something of the drag scene in New York. The textbooks on drag performance say nothing of these vogueing houses. Anthony Slide's 'Great Pretenders' says nothing. Julian Fleisher's ""The Drag Queens of New York: An Illustrated Field Guide"" with its flow chart of influence that pulls together Julian Eltinge, Minette, the Warhol queens, and the 90s club scene - and postdates the film - ignores the houses completely. Even Laurence Senelick's ""The Changing Room"" - the closest thing that we have to a definitive book on drag performance rushes quickly past the film and does not give the background information that one would have expected from it.I understand from the film itself,and various articles I found on the web that this house system goes back decades. The major film performance by a house member prior to 1990 seems to be Chrystal La Beija in ""The Queen"", 1968. The historical context is the biggest missing part of ""Paris is Burning"".The film is valuable because it focuses on a scene otherwise being ignored. It is a valuable snapshot of life in 1989. The unfortunate fact that Venus Xtravaganza was murdered during filming provides a very dramatic ending, but this is not the only film about transsexuals to include a real-life murder. As we now know, Dorian Corey had a mummified corpse in her literal closet, but this did not come out until three years later.Of historical importance, but we still need someone to do either a book or a documentary film that provides more context.",1
"This is one of Joan Crawford's best Talkies. It was the first Gable-Crawford pairing, and made it evident to MGM and to audiences that they were a sizzling team, leading the studio to make seven more films with them as co-stars.The film convincingly depicts the downward slide of a brother and sister who, after their father loses everything in the stock market crash, must fend for themselves and work for a living. Life is hard in the Depression, and soon even their attempts at finding legitimate work prove futile, and they resort to underworld activity. Joan Crawford is excellent as the socialite-turned-moll. She's smart, complex, and believable. She even tempers the theatrical stiffness of the other actors' early Talkie acting style. Clark Gable is a diamond-in-the rough, masculine and gruff as the no-nonsense gangster who becomes involved with Crawford's character. The same year he would play a similar and even more successful role opposite Norma Shearer in ""A Free Soul"", securing his position as top male sex symbol at MGM.If you like Crawford in this type of role, don't miss ""Paid"", which she did a year earlier, which is also among her best early Talkie performances.",1
"Gary Cooper, (Michael Brandon) played the role as an American millionaire who had seven bad marriages, but always divorced his wife's with plenty of money to live on. Michael is in Paris on business and goes into a French Department Store to buy a pair of pajama tops and the sales people refuse to sell him just the tops, he has to buy the bottoms or there is no sale. Nicole DeLoiselle, (Claudette Colbert) listens to this conversation and offers to buy the bottom of these pajama's. Michael becomes very interested in Nicole and they have occasion to meet and go on dates. It is not too long before Michael proposes marriage to Nicole and she is very taken back with his request for marriage since she really does not know him very well. However, once she finds out she is going to become the Eighth wife of Michael she begins to change her mind and this story becomes quite entertaining and funny. Don't miss this film, it is great entertainment by great veteran actors. Enjoy.",1
"Eddie Izzard is nothing short of a comedic genius, and this is Eddie at his very best. His material is extremely witty and hilarious, and his delivery is some of the best ever witnessed on stage. Instead of insulting the audience's intelligence, he relies on it to draw humor from his wardrobe preferences, Hitler, the moon landing, and the British. With so many memorable laughs, one can't help but repeat some of his lines. Forever more, ""Do you have a flag?"" should be considered one of the funniest lines ever delivered in a standup routine. Every fan of top notch standup comedy needs to see ""Dress to Kill"". By far the best British standup comedian I've ever witnessed, Eddie Izzard has struggled for success off of the live stage. However, his lack of commercial success in film should not be indicative of how extremely talented he genuinely is. ""Dress to Kill"" is a treasure, one that luckily has found its way to home video, and can and should be enjoyed again and again.",1
"-only few can understand Leland's character, and to do that u most likely are inborn to see both sides of life,and to face this reality is very hard and can lead some few to bad acts(like Leland's character does)but for such sad and real reasons that his intentions were good,in the sense that the intention to save another from physical or mental(in this case)pain over long time. and it is really sad how mostly everyone in this movie makes mistakes in it, but the one character to make one through good intentions is killed by it. the lesson of this movie is for the unique person to see,realize,face and make right of the real life situation u see and to make right,or inspire one who can make right of a wrong situation. but before that...u have to see both sides of something and rationalize it for the sake of long peace,and tranquility of all human life.aka-Don't BE IGNORANT",1
"This is an unusual film because although it was made by Twentieth-Century Fox because it's one of the few pairings of Barbara Stanwyck and her future husband, Robert Taylor. Barbara Stanwyck had been making films for many different studios (RKO, Paramount and Selznick) at about the time she made THIS IS MY AFFAIR, but Taylor was an MGM contract player so he only appeared in this film because he was loaned to Fox--something studios occasionally did during this era.The film is interesting because many real-life people have roles in the film, though the piece is otherwise pure fiction. You'll see actors playing William McKinley, Teddy Roosevelt and Admiral Dewey. I can't recall any film with McKinley or Dewey in it as a character, though I do remember Roosevelt from THE WIND AND THE LION and a couple other films. Three cheers for seeing a ""lesser President"" in a film as a major character! The film begins with McKinley taking a young lieutenant (Robert Taylor) aside and asking him to be a special agent for him--and telling no one--not even the Secret Service. That's because the President fears that someone within the agency is tipping off a gang that has been making a long string of robberies--all based on inside information. So it's up to Taylor (who is NOT known for his manly roles--especially at this stage of his career) to pose as a thug and find the gang responsible AND the inside man.However, there are two serious complications. First, while he is able to find the gang members, one of the gang member's step-sister is Stanwyck. Taylor finds that he's fallen in love with her but he must also do his duty and turn them in to the authorities. Second, because McKinley is the only other person who knows the truth, SERIOUS problems develop when McKinley is assassinated and Taylor is on death row for the crimes!!! The film did a nice job of creating a story and placing it within a historical context. While today most people don't remember McKinley nor remember that he was assassinated, the film is set in this interesting time period. The acting is pretty decent, as the stars are supported by Victor McLaglen and Brian Donlevy, though I must admit that Donlevy's role was pretty tame and ordinary compared to many of his other film roles. Overall, it's very interesting, well written and not too sappy in the romance department. A good outing for all.",1
"Never realized that Charles Boyer, (Luis Denard) appeared with Lauren Bacall,(Rose Cullen) in a film together and enjoyed their great acting together. Even Peter Lorre, (Contreras) had a role in this film and had a bad misfortune in his bathroom that caused him to faint. This story deals with a Republican Courier, Luis Denard who visits England during the Spanish Civil War and tries to disrupt a coal mining contract that will cause great harm to other nations. Lauren Bacall, (Rose Cullen) comes to the aid of Luis Denard by picking him up and at the same time falling in love with him and then proceeds to help him escape from an angry crowd of English Mine Workers who threaten his life. The real bad guy in this film is Victor Francen, (Licata) ""Beast with Five Fingers"" who gives an outstanding performance. Great Classic 1945 film without Humphrey Bogart.",1
"This place in England during 1940. Three orphans (Carrie, Charles and Paul) are sent to live with Miss Price (Angela Lansbury). She doesn't want them but reluctantly takes them in. It seems she is studying to be a witch through a correspondence course with the College of Witchcraft. (OK--I realize this is a family film but--College of Witchcraft??? Come ON!!) Before she can finish the course though the college is closed because of the war (???) and she seeks down the head Professor Browne (David Tomlinson). And her and the kids travel around on a bed with the help of a magical bedknob.I first saw this when I was 9 and vaguely remember loving it. It sure doesn't hold up as an adult! The story is silly (even for a fantasy), the kids are terrible actors and one of them (Charles) is incredibly obnoxious. Also Roddy McDowall is third billed and only appears in two short scenes! There's also a trip to the Isle of Naboombu which is run by animated animals. I thought that might be fun but the animation is poor (for Disney) and it has a very violent and far too long soccer game between the animals. There are a few saving graces here: Lansbury and Tomlinson are just great; the songs (while forgettable) are pleasant; the long dance sequence on Portobello Road is very colorful and full of energy and the Oscar-winning special effects are still pretty impressive at the end. But the weak story line, poor animation and unlikable kids really pull this one down. I heard the extended version is even worse! I can only give this a 7.",1
"An absolutely brilliant show. The second season began where the first ended, with much mystery. Suspense in most, if not all episodes and mystery everywhere. One that made me think and think again. It's truly amazing how the writer can come out with all the connections and link all the characters together and combine all these elements to make the lives of the characters in the show so meaningful. Never fail to excites and I am looking forward to the new season. Hopefully more secrets will be reveal and at the same time, more mystery to be solved. Good selection of cast too for this show, fit the characters perfectly. Really can't wait to finally discover the secret. Hopefully all the hype won't spoil the ending.",1
"Between the ages of 30 and 51, when he died of a brain tumour, Zachary Scott made 70 films. He was introduced in 1944 in Jean Negulesco's 'The Mask of Dimitrios', where he played Dimitrios. The next year, 1945, he made three films, of which this is one. He is best remembered by cineastes as the star of Jean Renoir's 'The Southerner', one of the 1945 films, where he had a sympathetic role. However, he often played creepy characters, and in this film he is a sociopathic killer of women for money. So what happens here? He lives in a house with three women, so watch out! Faye Emerson, who also appeared in 'Dimitrios', plays the older of two daughters in the house. She falls in love with Scott and they become secretly engaged. Then her 'cute kid' younger sister (played effectively by Mona Freeman, who resembles Bonita Granville both in looks and in behaviour) returns from boarding school and reveals casually in conversation with Scott that she has inherited a tidy sum, so Scott turns his sights on her instead, with all the torrid jealousies seething in the household which that was bound to arouse. Things get tense, and then they get tenser. Meanwhile, plans for murder are going forward in the mind of the calculating Scott. But it turns out that he is not the only one with such intentions. He is also being searched for as a result of his last kill, with which the film has opened, so that we know his back story. James Wong Howe gives effective noirish cinematography to this tale, which was directed by Frenchman Robert Florey who had moved to Hollywood some time earlier. The film is an effective psychopath-in-the-house mystery which can cause a bit of wear of the edges of some seats, for those of such an inclination.",1
"Young Erendira and her tyrranical Grandmother provide for a great fantasy from the new world. This interpretation of Gabriel Garcia Marquez'""La incréible y triste historia da la cándida Eréndira,..."" may not rub Marquez purists the right way eventhough The story stays intact and still carries the full force of the work. The strength of this film is in its acting especially Papas as the Grandmother. Marquez fans and Marquez novices alike will enjoy this movie for its real gritty brand of witt.",1
"My first Mamin film, saw it on IFC long ago, and LOVED it. It seemed absolutely artistic, original, fun and hilarious. Not a moment in the film let me down or made me bored, and i was laughing a lot or had a smile on my face. I mean this movie is truly funny. But here's the catch: it's also very artistic and creative - if you don't know Yuri Mamin (probably, sadly, because so many of his GREAT films aren't available here) he has a very original style like no one else's, and for me this isn't even my favorite film of his (right now it's the insane (""Saideburns/Bakenbardy""). Also, i have to say as a Russian, this film is great because you really do see what Russians are like. And this is possible because this is a true Russian film to me, NOT a foreign film trying to be American or trying to appeal; Mamin did not sell out (nor has he since, Gorko (1998) was as good if not better. This is true Russian style filmaking that came out of communist Social realism.If you liked this film, i think you have a very high chance of loving Mamin's other films, in fact i like quite a few of them more than this one. I guess this one is his most accessible film. A similar film is Fountain, taking place 6 years before during perestroika, it has the same actor in the leading role, and more of Mamin's regulars who you will recognize from Window to Paris; this one has one supernatural twist in the end but is mostly a realistic comedy, a great one. Viva Mamin, hopefully Criterion will hook all of his movies up one day, he's still working, and his catalog is so great! See any of his films if you can.",1
This is a great horror movie. Great Plot. And a person with a fear of midgets will definately love the evil midget! This is a must see for any horror fan. Finally a lower budget movie with decent effects and a great cast! Highly recommended.,1
"The movie is a riot - hilariously funny yet graphically violent. Just when you think you can't take any more it gives you more. Great thiller. The cast is excellent and the plot is very convincing. The past does indeed catch up with our hero, but right(?) prevails.",1
"This movie is a ripoff of James Cain's novel, THE POSTMAN ALWAYS RINGS TWICE. Apparently, the director and producer never bothered to pay for rights to this story--perhaps the fact that we were in the middle of fighting the Italians in WWII might account for their forgetting to consider royalties! Despite this, the movie isn't really just an Italian version of the Hollywood movie. In some ways it's a lot better and in other ways, it is definitely not.The three central characters in this movie are really pretty ugly people. In fact, the male and female lovers are a bit icky-looking. The male lead is pretty ordinary except for his profuse body hair (particularly on the back and shoulders) and his lady love is, to put it frankly, unattractive. They are a very, very far cry from Lana Turner and John Garfield in the Hollywood version. And the ill-fated husband is really, really obese and loves to walk around shirtless--and his counterpart in the American film, Cecil Kellaway is definitely better looking (and probably better looking than the other two Italian leads, actually). And this unattractiveness is generally a reason I actually preferred the Italian film--since I just could NOT imagine a finely coiffed ""dish"" like Lana Turner in the middle of nowhere married to Kellaway--I am 100% sure she would have had dozens of better offers! Whereas, the Italian wife frankly might NOT have been able to do much better and this made the marriage actually believable.Part of the Italian film's believability comes from the blunt way it handles sex. The sanitized American film tries to make you believe that although Turner and Garfield kill Kellaway, they never actually get around to sex! This is pretty silly and totally unrealistic. In addition to the casual sexuality of the film, it's also pretty casual in showing the seamy side of life--with lots of sweaty people, a fly strip hanging over the kitchen table and everyone appeared to need a bath.The movie is also pretty fast-paced compared to the over-long American film. And what you get due to brevity isn't all good. The film lacks a lot of the style and polish of the American film--with grainier footage, relatively poor orchestration and sets. It sure ain't a pretty film, but the Neo-Realistic-like style makes the film seem more realistic. But it cannot make up for the short-cuts in the plot. Many of the plot elements in the later American version are either missing entirely or glossed over. And the ending seems a lot less interesting than the American film--and misses the entire human nature dilemma when Turner and Garfield turn on each other like rats (the best part of the American film).So which is the better film? Well, a lot of this probably depends on you. As for me, the Warner Brothers film was simply too polished and too unrealistic (though many like this style and may dislike watching films with subtitles)--but it packed a great ending. And the Italian film was much, much more realistic--until the crappy ending that seemed too rushed. So neither film is exactly great, but I'd give my nod to the Italian one being a bit better. It's too bad they couldn't have combined the best elements of both films into one exceptional film.",1
"At the same time John Russell was playing ranch owner Nathan Burdette, trying to free his no good brother Claude Akins from sheriff John Wayne in Rio Bravo he was working the other side of the law on television. These years were probably the high point of Russell's career, his most noted screen role and his most famous television role, Marshal Dan Troop of Laramie in Lawman.Russell kept law and order in Laramie the same way that James Arness did it in Dodge City on Gunsmoke. Unlike Gunsmoke, Laramie never developed the all the minor characters that gave you the feel of Dodge City at the time. Instead it concentrated on Russell taking care of business and learning the business of law to his eager young deputy Peter Brown.Brown played deputy Johnny McKay who was a most respectful young man, constantly referring to his boss as Mr. Troop. He was pretty handy with a shooting iron, but was inclined to be impulsive. Good thing Marshal Troop was around.The other series regular was the Kitty Russell of Laramie, Lily played by Peggie Castle. This is where Lawman most resembled Gunsmoke. There was an unspoken understanding between Russell and Castle that even the smallest of children couldn't have missed. And I wasn't the smallest of children when Lawman was in first run.Sadly Peggie Castle developed substance abuse problems after Lawman's run ended. I remember a small obituary marked her passing in the first half of the Seventies. She was one beautiful woman.Lawman was good no nonsense western from that golden era of the adult television western. It was one of the best.",1
"Being a transplanted New Yorker, I might be more critical than most in watching City Hall. But I have to say that before even getting to the story itself I was captivated by the location shooting and the political atmosphere of New York City that Director Harold Becker created.For example there's a reference to Woerner's Restaurant in Brooklyn where political boss Frank Anselmo likes to eat. There is or was a Woerner's Restaurant on Remsen Street in downtown Brooklyn when I lived in New York back in 1996. It was in fact particularly favored by political people in the Borough though they did have a couple of other hangouts.No surprise because the script was co-authored by Nicholas Pileggi who still writes both political and organized crime stories. He knows the atmosphere quite well and he sure knows how those two worlds cross as they do in this film.A detective played by Nestor Serrano goes for an unofficial meeting with a relative of mob boss Anthony Franciosa and things erupt and three people wind up dead, including an innocent 6 year old boy whose father was walking him to school. The story mushrooms and at the end it's reached inside City Hall itself.Al Pacino plays Mayor John Pappas and John Cusack is his Deputy Mayor a transplanted Louisianan, a state which has a tradition of genteel corruption itself. He's the outsider here and in trying to do damage control, Cusack finds more than he bargained for,Danny Aiello plays Brooklyn political boss Frank Anselmo and for those of you not from New York, his character is based on the late Borough President of Queens Donald Manes who was also brought down by scandal. He's very much the kind of Brooklyn politician I knew back in the day whose friendship with organized crime and favors done for them, do Aiello in. City Hall was the farewell performance on film for Anthony Franciosa, one of the most underrated and under-appreciated talents ever on the screen. No one watches anyone else whenever he's on.Al Pacino's best moment is when at the funeral of the young child killed, he takes over the proceedings and turns it into a political triumph for himself. His is a complex part, he's a decent enough man, but one caught up in the corruption it takes to rise in a place like New York. For those who want to know about political life in the Big Apple, City Hall is highly recommended.",1
"I love the Satan Pit!!! David Tennant is such a great actor and so is Billie Piper!!! Who else loves Will Thorp to pieces??? He is so cute, isn't he? I hated the bits where he got possessed by the devil and where he got told to ""go to hell"", as Rose so bluntly put it. Mind you, he was quite funny when he said, ""Rose, do us a favour, will you? Shut up!"". Mr Jefferson was so brave, wasn't he? Dying to save the others. I felt really sorry for Toby (Will Thorp) when he came out of the possession for the 2nd time because he was so scared. I was like ""Oh my god if I was Rose I'd be so scared for him"". And when she hugged him I was like ""grrrrrr, he's mine! hands off!"" but I thought that was really sweet. And the doctor....well, I thought he was gonna say to Ida ""tell Rose I love her"" but he didn't. Oh well.",1
"This movie of 370 minutes was aired by the Italian public television during the early seventies. It tells you the myth attributed to Homer of the Journey home of Odysseus after the Troy war. It is an epic story about the ancient Minoan and Mycenaean civilizations, told at list 500 years after those events toke place, around 1100 BC.This is a 1969 movie, so if you buy the DVD version you would find that the sound is just mono and there is no other language than Italian, even the close caption is in Italian. Pity. Many people would enjoy this masterpiece if it had at list the English subtitles. But if this is not a problem for you, than I would strongly recommend to watch this movie.",1
"When I was very young, my mother had a series of four Looney Tunes/Merrie Melodies shorts on tape and I watched them all several times. A Coy Decoy was one of these shorts, and I was truly shocked to read in another comment that it had been banned. When I was young I probably did not even understand the Black Beauty gag to begin with. Still this is probably why it was banned, though until I watched this on a video site, I did not even remember the gag. Upon viewing the video I did remember certain shots - in particular the shrinking of Daffy's hat and Daffy's eyes becoming clockworkish as the decoy circled him in The Lake. I was not bothered by the gag that was most likely the reason the gag was banned. Instead I was flooded with childhood memories of watching this short. Because of how much I liked this short as a child, I rate it 7 out of 10.",1
"Garlin outdoes himself as writer-director-actor in his indie production about a big guy (Garlin) wandering around Chicago with an eye for every woman he sees. The laughs keep coming almost every minute. It's a somewhat dramatic and serious story about a man looking for love, but done with great comedic writing and acting. The supporting roles are also very well done and very funny and really make the movie rich.Rose Abdoo is hysterical in her receptionist role taking you right into the mood of the rest of the film. Sara Silverman is awesome with some of the great bits she does with Jeff. Bonnie Hunt is classically great in her role. I only wish there was more of her in the film, as I think most will agree. It's certainly refreshing to see her in a tight leather outfit.David Pasquesi was the aloof detached sidekick, and voice of reason. Mina Kolb plays Jeff's mother who he lives with. There were numerous other cameos, all of them done very well.At the premier Jeff mentioned his inability to do more with Bonnie due to production issues. Still, it's good to leave you wanting more. I think it's that indie thing of keeping some things ambiguous to let the audience do some thinking for themselves to fill in the blanks. The wordy title should clue you in to this.Jeff said some of the basic characters were based on his past relationships. This explains why they work so well. Real life people are always unusually colorful and makes great characters. He departs quite a bit from what you might expect, having seen Curb Your Enthusiasm and some of his other work. It's one of those break out things where an actor takes some risks to do something they maybe always wanted to do but couldn't.I think it's noteworthy that Garlin's improv Second City background, and Hunt's for that matter, set the style here of acting being the focus of the story and the directing. It's perhaps a new innovative hybrid of improv meets indie film-making.",1
Cameron Grant is one of the best directors doing adult films. His only rival is Andrew Blake. Celeste is dynamite all thru the movie but the DR's office sequence with her & two other ladies is just incredible. Nearly as good is Asia Carrera's performance with the construction worker. I highly recommend this movie & gave it a 9. It's almost as good as Cameron Grant's ELEMENTS OF DESIRE which I gave a 10.,1
