text,data
"Watching this movie, you just have to ask: What were they thinking? There are so many noticeably bad parts of this movie, you might get the feel that its intentionally poor, as some sort of joke.I think the worst part about the film is the directing. There are so many bad uses of camera angles and other cinematic elements in this movie that are laughably bad. The funniest example of this would be in the beginning where the party guests are receiving their invitations by email - The same camera angle is used for each shot (which last an awkward 2 seconds a piece) and the same computer screen with the same desktop/window/program etc appear. It even looks like the thing is shot on the same set each time. The whole sequence was also completely silent, with no music, or sound effects. Overall, it was a poor way to convey the idea that an email was being sent all over town.If you listen closely, you may notice that the music sounds very similar to other movie sound tracks. This is no surprise- most songs, including the one that opens the movie, are in fact slight alterations of scores from other movies (See if you can guess which ones). Also, I noticed that the music is not played by a real orchestra. It sounds like its been written and played through a low end midi keyboard. If you are familiar with the LucasArts SCUM adventure games, the timbre of each instrument sounds like something from the IMUSE engine.Everything else about the movie just plain sucks. The acting is terrible. The script is derivative (Ferris Beuller?). There is no joke in the movie remotely funny, unless you see the whole film as one big joke, being played on a paying audience. Don't rent this. Don't even watch it when it's rerun on comedy central. Just forget this - it's terrible.",2
"I just watched this movie last night. Within 30 minutes of the start, I was hoping it would end.It had a promising beginning; the first 10 minutes. The premise of this movie (friendship that goes nowhere after they've spent days (and Years) together in ""Separate"" beds in hotel rooms) is just not believable. He does kiss her somewhere along the way, and she feels Ohh, so terrible about it. Very little substance to grab your interest. The acting just does not hold up. He is very passive. Regardless of how much of the movie is shown, the viewer never develops any type of a caring connection with the characters on the screen. You learn that her next utterance will be as boring as her previous one. (""Do you have a cigarette ?"", He doesn't smoke, He wants her to stop smoking, Doesn't she know this by now.)She calls him in the middle of the night to visit him after a year's absence, she comes in through the door, they don't even hug or kiss or express any type of emotional connection. He doesn't even lean forward to lift her suitcase to help her in. That is not how real people behave, This is not how best pals behave.When he receives her phone call in the middle of the night (she is in town for one day), he shows little interest to see her face, acts more like she will be a burden for the night. At this point they've known each other for two years and he hasn't seen her for a year. Not Believable, not real. Supposedly, he has written a book on Entropy and Enthalpy, yet we never see him write or read or discuss any of his interests in Physics with her, not that she would be able to handle the discussion. We learn that a watermelon in L.A. costs $50, (It wasn't the Silicon Type mind you) he has no problem affording that Fruit. We also learn that the airport shuts down when a few really really fake snow flakes fall off the sky. I'm Sorry but was that in L.A. too?We never see how these two characters survive, we never see them at work. We never see them struggle, They are always on vacation. They have infinite time, they have no worries whatsoever. Nice life. Unreal life. Unreal Characters. Bad Title. Bad Movie.",2
"I rented this movie because I am a huge Dudikoff fan. I figured it couldn't be that bad. Boy was I wrong! At the 15 minute mark , I was begiing the others to let me rip the DVD out and fling it back to the rental store, but they refused. They swore it had to get better.They were wrong! This movie was lacking everything. The actors delivered their lines with as much emotion as a comatose rock! The plot was ridiculous and I was offended that Hollywood assumed people were dumb enough to enjoy it. None of the characters interacted very well with each other. Ice-T gives one of his worst performances here.After watching footage of the wrong plane, bad guys standing up to get shot, and clips being emptied and missing everything, I wanted to scream and bang my head on concrete. The movie hit its plateau of ignorance when the people on the space station used an elevator to travel. Space suits are not needed and there is gravity in space regardless of what real astronauts may say.I didn't finish this movie and hated it. I don't want to finish this movie. This is slow suicide. I could feel my cerebral cortex planning to avenge the torture I put it through.",2
"When a movie of a book seems pointless and incomprehensible, the cause can invariably be found in the book: either it was pointless to start with, or the point is one not easily conveyed to film, or the movie missed the point, which is the most frequent of these results, and the easiest to happen, especially when the point is one not easily defined. The book ""Morvern Callar"" has a point; every reader of the book must have felt this, and felt as if he had gotten it; but I suspect most of them could not state it in words. I'm not sure I can, myself, but perhaps it comes to this, or something like it: Things come, things go, such is life, but we carry on; or at any rate some of us--people like Morvern--do. No doubt a more erudite critic could construct a more adequate definition. But the important fact is that there is a point--possibly the sum of the entire story is the point--and that this would have been the main thing to keep in view, and to carry over, in adapting the story to film. The maker of this film evidently missed the point, and doesn't substitute one of her own; and so the film is about nothing.This is not the usual complaint of a book-lover that his favorite text has been violated. The merit of the book is something I conceded grudgingly: in reading it I found it a bloody nuisance, and an occasion for kicking the author in the pants and getting him in to finish the job properly. The narrative is supposed to be the work of the half-educated Morvern, but that illusion is constantly dispelled by a dozen different types of literary effect, as if the author were poking at her with his pen; there are inconsistencies of style and tone, as if different sections had been composed at different times; and any conclusions I could reach about Morvern had to remain tentative because it was uncertain which implications the author intended and which he did not: for instance, despite Morvern's own self-characterization as a raver, am I wrong that in the end she remains essentially a working-class Scots girl, and beneath her wrapping of music downloads not so different from those of generations past? In any case, despite my irritation at the author, I couldn't deny that his book stuck with me; and what I couldn't get out of my head was his character's attitude, her angle on the world, which was almost as vivid as a Goya portrait. Morvern is the kind of person who's always encountering situations at once rather comic and rather horrible; occasionally she invites them but more often they land on her, like flies, so that much of her life consists of a kind of gauche but graceful slogging-through, unconsciously practical and unconsciously philosophical--and that doesn't begin to describe it idiosyncratically enough. The complex of incidents and of Morvern's responses to them are the substance of the book, and its achievement, in exposing a cross-section of existence it would be difficult to illuminate otherwise; for all my dislike of the book, I can see this.The Morvern just described is not the Morvern of the movie; or if it is, most of her is kept offscreen. An actress who might have been a good fit for the character, had she been the right age at the right time, is Angharad Rees, from the old TV series ""Poldark"". Samantha Morton, then, would seem like good casting: she's rather the same sort of actress, and in one of her earlier movies, ""Jesus' Son"", she played a girl who with a few adjustments could have been turned into this one. Unfortunately, as the film turned out, she doesn't have the character from the book to play. For one thing, the book is one that, if it is to be dramatized, virtually cries out for monologues by the main character to the audience; without her comments, her perspective, her voice, the story loses most of its meaning. It has lost more of it in that the adaptor has expurgated it of its comic and horrible elements: the most memorable incidents from the book are curtailed before they turn grotty, and so Morvern's responses (whether of amusement or distaste, depending on her mood) are missing too, and the incidents no longer have a reason for being in the story. In short, the filmmaker chose for some reason to turn a brisk, edgy serio-comic novel into a genteel art TV film, and chose as her typical image one of Ms. Morton languishing in a artistically shaded melancholy; as if the outing Morvern signs up for were a tour of the Stations of the Cross. This isn't at all what the book, or the Morvern of the book, was about. For another thing, the Morvern of the movie isn't Scottish (the actress said in an interview she hadn't had time to study up the accent), and she ought to be: it's important that she, her family, and her mates are all from a single place. And finally the film is missing the end of the story: Morvern's spending all she has and coming home to icy darkness: it's winter, the dam has frozen, the power has gone out, and the pub is dark. Minus this, and minus all of the rest, what's left is a failed art film, a dead film, about a subject whose strength lay precisely in her refusal, or native inability, ever to give in to being dead.",2
"Possibly not, but it is awful. Even the fantastic cast cant save it. OK, I admit it started off quite funny but it seemed to plummet downhill as soon as they jumped those girls in the Generals house. Bill Murray turned from being a quick witted, humorous guy into an arsehole who was shouting things at people in the street that just weren't funny, its like he was trying too hard to be funny. His character stole a weapon (an RV? come on...) and ends up being a national hero after invading another country and killing god knows how many soldiers, for a laugh. One good point is that this film shows the inadequacy and incompetence of the US Army and shows how arrogant and imbecilic they really are, albeit unintentionally. I actually felt disgusted that this kind of propaganda crap could really be released.",2
"A boring movie about a miserable loser...that's Factotum in a nutshell. Matt Dillon plays Henry Chinaski, alter ego of author Charles Bukowski upon whose novel the film is based. As we meet Chinaski he may be a writer but he's certainly not a successful one. He floats through life, getting fired from one menial job after another and not caring a bit. The fact that he's always drunk may have something to do with his not caring. He meets a woman, Jan, played by Lili Taylor and a relationship ensues. Chinaski moves into Jan's apartment and now instead of getting drunk by himself he can get drunk with somebody else. Good times. Eventually he's had enough of this relationship so Chinaski strikes out on his own. Unfortunately he still can't hold down a job so soon enough he's broke. At this point Marisa Tomei shows up and for some reason her character, Laura, decides to rescue this miserable drunken loser whom she doesn't even know. We soon meet some of Laura's acquaintances and the film veers off into a sort of bizarro world with this rather eclectic bunch. Soon enough Tomei and friends are out of the picture and once again we're left with Chinaski and his drinking and his miserable little life. There's some more time spent with Jan but mostly there's just time spent being a drunk, unemployable loser. And then the movie's over and not a moment too soon. 94 minutes of absolute monotony and it seems infinitely longer as the movie drags on. Nothing happens. Nothing ever happens. If you want to spend an hour and a half of your life watching Matt Dillon drink then this is the movie for you. If you're looking for a compelling story, well developed characters or any entertainment value whatsoever then you've come to the wrong place. Dillon's performance actually isn't bad at all. Too bad the movie which surrounds him is in fact rather bad.",2
"A made for television version of the Heart of Darkness seemed like a good way to add more insight to the book, well, that was the wrong assumption. The movie made it even worse. I was highly disappointed about almost everything in the movie. I hoped that the movie would possibly help put the pieces of the book together that I didn't comprehend, but it did no such thing. It still left me confused and hanging. It is one of those movies that makes one feel like it would be more fun to watch the grass grow instead of watching the movie. Not exactly anyone's cup of tea. It was an overall dreadful, boring, and slow movie.To begin with, Nicolas Roeg must have been pretty desperate when he decided that he wanted to undertake the task of making the already boring book into a movie. It's a guaranteed loss. It's like going into a knife fight, but forgetting the knife on the kitchen counter. The knifeless person is going to lose; and in the case, the knifeless person was Roeg. All I've heard about the movie are bad things, and the movie deserves those bad things to be said about it. From watching the movie, I got the impression that the people who made the movie, just skimmed over the book to get the key points.Furthermore, although the movie did follow the main story line of the book, it left out quite a few details, and it also changed the ending. I am not a fan of that. Roeg left out when Marlow and his crew came across the Russian sailor's camp, and at that camp they found the book. Also it didn't show when at the camp they came across the sign that says, ""Wood for you. Hurry up. Approach cautiously"" (Conrad 110). Also, at the end of the book Kurtz dies on the boat, not at the inner station.On the contrary, Nicolas Roeg did one good thing while he was making his movie; he managed to hire some pretty decent actors to play in the movie. For instance, he acquired Tim Roth and John Malkovich, both of whom would later go on to have successful careers. In doing so, he added a little something to the horrible movie. Also, though I am ripping his book to shreds, I do have some respect for him, because it takes a lot of courage to try to take on The Heart of Darkness. It isn't exactly the easiest novel to portray into a film. Twus a valiant effort, though! In conclusion, if for whatever reason someone actually wants to watch this movie, I suggest the reading of Heart of Darkness first. This way, you'll get all of the scenes that were left out of the movie and you won't be completely lost when you watch it. But I really suggest you don't read the book and that you really don't watch the movie; both will be a complete waste of your time. Trust me. I was forced to do both by my English teacher, and now I wish that the book and the movie didn't exist. If either the book or the movie are pursued, good luck!",2
"Far from combining the best bits of Pontypool and 28 days this managed to ignore them. Whilst shamelessly copying them. (if that makes sense?) Pontypool was different and got progressively tenser, this just stinks. The Radio DJ, ""we must stay on air"" spends effectively no time on air. He sits on his bottom and watches the TV for news. This is by far the worst excuse for a zombie movie ever. Is there a single person in the USA or indeed the world who doesn't know what a zombie is? Or ever heard of the word ""zombie""? Well, by the 50th minute this bunch of misfits are still calling the zombies, ""the infected ones"" or the ones with ""rabies'. The word ""Zombie"" might make a guest appearance later, I could care less. Maybe there's a copyright where you have to pay to use certain words? Like the Bluetooth earphone is called ""the ear-thingy"" I kid you not! To finish, no plot + no acting = no-one cares. A waste of time, a shameless, poorly executed rip-off.",2
Ariauna Albright is a really good actress but why she participated in this lame written travesty is a mystery. What could have been entertaining winds up as classic boredom. The unique thing about Ariauna is that she can act as well as look real sexy as opposed to her partner Lilith Stabs who looks fine but it is obvious she spent the money for acting school at the spa or beautician. This was a production that cried out for some T & A & with a imaginative script writer could have achieved it in the flow of things. However Ariauna does what she can under the circumstances & to a extent salvages her reputation. The Tempe company should be aware that when you dress two attractive women in skimpy fetish cop uniforms the viewers will expect some fetish play & T & A. Nough said.,2
"This might be unbelievable, but this movie has grossed $878,138 in Russia! It's shown in almost all cinema theaters and still running! Well, I have no idea why distributors put their eye on this particular uh ""movie"", which had almost no screening around the world. That's some kind of enigma! Haha! Maybe it was based on the fact that another movie, ""Pledge This"" with Paris Hilton, which was as well released only DVD almost everywhere, had major screenings in Russia and grossed more than 1mln$. Besides, both movies had a lot of promotion, like there were the banners all over the city, TV commercials and etc. Speaking about movie, I'd say it's dull and absolutely boring. It could be better, really. Even if it has Jessica Simpson.",2
I was shocked at how bad it was and unable to turn away from the disaster. This made 'Major League II' and 'Blues Brothers 2000' Oscar-worthy in comparison.I have tried to remember watching anything as bad as this in my life and was unable to come up with anything even close.,2
"If I had to pick the most depressing movie, try to be suspenseful I've seen it'd be this one. I know about how good the original is supposed to be, it had better be better then this one. The movie's so dark and depressing but it isn't interesting to watch either-I've seen depressing ""thriler"" type movies that were saved because of the suspense to counteratc and balence the dark quality. Vanishing didn't have that, This was so disturbing to watch to begin with and there was nothing positive to make this a classic type movie. I think another IMDb poster got it right in saying this genre has just seen thrillers done in a far superior way. I completely agree-I would recommend skipping this one-maybe I'll watch the original some day but I doubt it. I give this a 2 out of 10.",2
"I have no idea what the producers of The Shield were trying to do, but the result speaks for itself: The Shield is practically unwatchable.Supposedly the performances on The Shield are great...In reality, the show is so badly put together that you can't even really see the performances. For instance, the editing cuts away from reaction shots before they've had their full impact.I don't know what intellectual rationale there is for that, but it robs the show of all emotional impact.I'll give The Shield one point for ambition in its subject matter, but that's pretty much all I can give it.It's a shame to see a number of talented performer waste their gift on something so strangely badly filmed.",2
"Like most people I love ""A Christmas Story"". I had never even heard of this film and perhaps for good reason--it is awful. Same locale, same narrator, same director but the warm fuzziness of the original was lacking. Charles Grodin was a poor choice to replace Darrin McGavin but I cannot imagine anyone being able to replace him. The story seems forced and lacks the sweetness of the original. The interaction with the neighbors, the Bumpuses, is ridiculous. In ""A Christmas Story"" Ralphie's obsession with the BB gun seems cute but his obsession in this movie is boring. Scud Farkus, the original neighborhood bully, is replaced in this film by yet another kid with braces and a weird hat but with little of the Scud Farkus menacing appeal. It would be pretty difficult to equal the original, even if this movie had been made with the original crew.",2
"This movie starts out as if it were a comedy. It almost appears that the actors are reading off of cue cards, especially in the airport sequence. William Smith plays the role of ""Caribe,"" a hunter, who is quite twisted and deranged. Smith seems to always play villains such as in ""The Ultimate Warrior"" (1975), and ""The Frisco Kid"" (1979) to name a few, although in this film the villainous role seems laughable. This is one of those films where senseless things take place only to fill up screen time, such as the girl chasing sequence at the beginning, and the long silly motorcycle race. I give this film 1/10. I would have liked to see this film on ""Mystery Science Theatre"" it would have been hilarious.",2
"If you are like me and observed the original ""Benji"" phenomenon from afar, finally seeing the movie for the first time 30+ years later, you may be shocked to discover how truly awful it is, and more mystified than ever about its popularity back in 1974.My judgment is not entirely objective as I tend to have a favorable bias toward children's films and for that reason cut them considerable slack. On the other hand I have always hated this particular dog, a feature on the last couple seasons of ""Petticoat Junction"". Never a great show, the dog-less early episodes were at least a nice showcase of beautiful actresses and the introduction of the dog cut into their screen time.Benji is an 86-minute mega-dose of the dog, following him on several daily circuits through the town of McKinney, Texas. If this sounds boring you would be advised to give ""Benji"" a wide birth and to never let your remote control fall into the hands of a ""Benji"" fan (if there are still any out there). Unlike ""My Dog Skip"", ""Monkey Business"" or ""Because of Winn-Dixie"" the human actors in the cast are extremely weak. ""Big Valley's"" Peter Breck plays the standard stern father and just seems to embarrassed at the idea of appearing in something this lame. If one of your children (of any age) appears to be finding ""Benji"" entertaining you should consider cutting back on their medication.Then again, what do I know? I'm only a child.",2
"Perhaps I missed something, but I found GOYA'S GHOSTS to be a tedious costume melodrama. As to the story it was trying to tell, I found that a confusing mish-mash that went off in all directions. And perhaps it should have been made by a Spanish director with the appropriate languages subtitled rather than in unconvincingly accented English. I can't judge the historical veracity of the story but it seemed to move along with a similar ""artist's model's tragic fate"" plot line as GIRL WITH A PEARL EARRING. Was the movie a commentary on the religious injustices of the Inquisition, false piety, torture then and now, or what???? I never seemed to be able to figure that one out. Natalie Portman's various characters also seemed ridiculously stereotypical. And ultimately the movie was crowned with the concluding melodrama of a disheveled Bardem's head and body hanging on the edge of cart heading off into the sunsetwith Ines and Goya following along behindCan't Milos Forman do better than that?",2
"The discussion has been held a thousand times. Is the ""Merchant of Venice"" antisemitic? (I think it is.) Isn't it unfair to always point out this little bit of antisemitism in an otherwise great piece of art? (I think it isn't.) Does this play stain Shakespeare's reputation as the world's greatest playwright? (I think it does.) Does it play a role if he didn't do it on a particular racist purpose? (I think it doesn't.) Michael Radford knew all this and this is why he added to his movie a prologue about the pitiful situation of the Jews in Renaissance Venice.In vain; for the play remains what it has always been and the new make-up only gives a first (but futile) hope that someone has dared to set something right that remains a permanent outrage, not because its degree of antisemitism would be particularly shocking but because the play comes under the name of William Shakespeare.Why spend so much time in portraying the hatred of a man -- Shylock? Why employ a great and serious actor like Al Pacino, if in the end everything is getting ruined in this outrageous (but hey, I'm-not-responsible-Shakespeare-wrote-it) court room scene. And now I'd like to be very precise, just like Shylock himself.He's demanding his right, according to the contract which the -- not very responsible -- Christian Antonio, who always used to look down on him, signed in full awareness of the consequences. Sure, what Shylock demands is cruel and useless, but that's not the point. What we see (or should see) is a man who has been humiliated for all his life, to the point where all what remains on him is his hatred. I think, it is certainly a bit inappropriate to lecture such a man on things like compassion.But what the play/the movie (they are one and the same now) does at this point is... become a soap opera! The cruel madman with his knife, the horrified (but rather short-minded) audience, the poor ""victim"" tied to his chair. True, Antonio accepts his fate but why can't he just say one word, ""sorry""? I think we need not lose many words on the ridiculous verdict of the young Dottore from Padua; it's a truly ""popular verdict"" not much different from what would be seen 400 years later in the show trials of the Nazis. From one minute to the next this Jew is robbed of everything he owned, sentenced to being baptized Christian, and kicked out.Isn't that outrageous??? Obviously not. The story moves on to the romantic intricacies of the rings and its happy end.What one can learn in Libeskind's Jewish Museum in Berlin and similar places all over the world is that antisemitism often goes unnoticed by the mass because what's so devastating for a minority or some individuals is embedded in the alleged greater good for the majority. It should be exactly the task of everyone of us to develop a sensitivity to detect and unmask such tendencies.I don't accept the excuse that this film was made to create empathy with the badly treated Shylock (it just doesn't work out). I don't think that anybody can be forced to be merciful.I don't recommend this movie; in particular not for an Oscar.",2
"I caught a screening of this at the True/False Documentary film festival in Columbia, Missouri, and I was pretty disappointed. I was expecting a cool documentary into the protest and activism surrounding the RNC, but what I got was a largely flawed, bad-acted, fictitious, conspiracy ridden badly woven tale. I'd heard of its neo-documentary technique, ""blending both True and False"" but I expected more along the lines of a fictitious storyline developed for a better personification and to create a sense of unity between real interviews, but it was more along the lines of a terrible made-for-conspiracy theory TV movie.The acting overall is terrible except for Rossario, which is not surprising considering the Director at the screening said most of the lead characters had no acting training, his excuse being that he wanted them to be real. Heres a hint, real people can't act, but actors can usually act real.It would of been not so cornily offensive if it wasn't blatantly obvious about how keen he was to push this extremely radical conspiracy theory onto us throughout the whole movie, its especially hysterical when we get a scene where the director cameos and starts ranting on about ridiculously stupid theories and secret agendas. The movie also does a good job of laughably stereotyping every single role, it tries so hard to romanticize these street activists and stamp a big 'Good' or 'Evil' on every character.Skip it, maybe find yourself a nice real documentary/",2
"For a fan series, I must admit that Hidden Frontier is not at all that bad. But, reviewing this series can not be based on whether it is a fan series or not. The initiative in itself is commendable. The creativity as well. I reckon these are people with ordinary jobs, and a big enthusiastic heart for Star Trek. But, doing all this work. Pulling all these resources. Taking all this time, and still all those flaws.First of all the acting, and the lines are awful. For most. The dialogs belongs in a 70's military show, not in Star Trek. The captain (Mr Squinty) looks like he is about to burst into laughter anytime. And most characters are just reading their lines. The directors should be aware of the fact that ""retake"" is not just a word in the dictionary. But I also guess that the series are made in the manner of ""Two Takes Frakes"", who directed many of the TNG episodes and movies Also, I could not help but think that most of the actors are typical Trekkies. Without going any deeper into that assumption.My biggest concern regarding the whole project, is the quality of the releases. When they first decided to spend so much time, and resources on this series - why didn't they make it available in decent quality? Using the quick time format, with low low resolution is a waste of talent. Even the ""higres"" episodes is considered bad quality compared to the standard quality series are released in. Using Xvid codec, with a larger resolution and file size would have improved the experience massively. If band with problems was the issue, setting up a torrent tracker would have solved that.Let's hope the crew decides to brush the series up, and perhaps release it on DVD, giving it the quality the project deserves.",2
"Admittedly, I watched this piece with already VERY low expectations. Dieter Bohlen is a rather untalented composer parvenu whose lack of talent is only surpassed by the size of his ego.This was the first cartoon movie that I watched that was 100 per cent humor free. It is rude, offensive, redneck and blatantly anti- women. As such, it is a creation befitting Bohlen, but the average viewer will be rather put off by it. No wonder that it was never shown in a cinema theater: It would've bombed BIG time!Not even the expense of 6.5 MegaEuros were able to save this utter piece of crap. Save your time... and money!",2
"A disappointing end to a season that started so well ...Exodus part 2 and other notable episodes were amongst the best seen on TV in any series, where as this was rather bad.Well I am not sure if it was the episode that was a disappointment, but the cheesy guitar music at that accompanied the closing sequence was laughable and would have been more at home in the original series.Its almost as if the corporate execs didn't like the low key down note ending and wanted to jazz it up. They failed and rather spoilt everything.Lets hope this is not a trend for the future.Still at least we saw the return of a certain person even if somewhat bizarrely and tritely done.",2
"Vincente Minelli movies are usually worth your time; Meet Me in St Louis, The Bad and the Beautiful. I awaited this movie with great interest. But what a disappointment. Some Came Running is scene after scene of go-nowhere fatalism. Sinatra is a sad sack, returned from the war to find disappointing family relationships, a disappointing floozy hanging on him, living in disappointing digs as a gal persuades him to finish his disappointing writing project. The movie has a big dramatic finish in which a disappointing villain catches up with Sinatra and MacClane and something disappointing happens. The sequence is intended to be tension-filled but Minelli is no Hitchcock; he gets so distracted by pretty colors, he doesn't notice the scene is a wheezing cliché and the characters are so thinly-drawn and poorly developed we don't particularly care that they get shot. (especially MacClane) But that's the only real cinematography in the project. Otherwise we look at constipated characters standing around bars & living rooms getting on each others nerves for two hours. Hell IS other people, apparently.There is nothing going on in this movie. The dilemma of soldiers returning to displacement and indifference after WW2 is handled more deftly in 'The Best Years of Our Lives.' And either of two Inge products, 'Splendor in the Grass' and 'Picnic' covers the desperation of being trapped in a dead-end town, with much more poignance.",2
"Peter Sellers (one of my favorite actors) is mildly amusing in this 1970 turkey, but the script is so lame and insulting that even Goldie Hawn's youth (just after her Oscar win) cannot begin to pull this one out of the mud. As a skirt-chasing celeb in his 40's, Sellers mostly embarrasses himself to the nth degree.A 3 out of 10. Best performance = ? Nicky Henson plays a young study type.I hope Hawn and Sellers were paid well, because I see no other reason for tripe like this in 1970 (a very good year for films - CATCH-22, M.A.S.H., HUSBANDS, JOE, WUSA, FIVE EASY PIECES and many others). You can't win them all!",2
"It seems on the surface to be a romantic _planes, trains and automobiles_ but at times tried for something more, where it failed miserably. Some may like the nontraditional ending, but the attempts at ""deep insight"" into the world of marriage flopped around not really going anywhere.But if you were interested by the story, the movie tried other methods to distract you. The unnecessary special effects, of which the falling rain was the most obvious, served to do nothing but annoy. The camera-work is erratic at best.One note of caution, however. My movie experience as a whole was less than satisfying, sitting in the first row with a group of young'uns around...",2
"While watching this movie, I came up with a script for a movie, called ""The Making of 10 Items or Less"":Producer: I've got good news and bad news. The good news is, we can get Morgan Freeman!Writer: That's great! But what's the bad news?Producer: We can only afford to hire him for one day. I guess we'll have to get someone else.Writer: So we hire him for one day. A movie is an hour and a half long. A work day is eight hours long. I fail to see a problem.Producer: But... he'll have to spend time getting into character.Writer: So we have him play a character who is essentially himself.Producer: But he'll still need to understand his motivation and all that. You're not saying we have him play a big-name actor that's doing a low-budget movie, are you?Writer: Why not?Producer: That's ridiculous! But fine, at least we'll have Morgan Freeman in our movie. And I guess we have to set the movie in Los Angeles too.Writer: Of course.Producer: This script is a load of crap. We'd better make money on this. Just in case, have Morgan Freeman's character plug Wal-Mart or Target or one of those stores, so at least someone will want to sell the DVDs.Writer: Sure thing!Producer: Wait a second... what's this about a tiny bodega with a ""ten items or less"" express lane?Writer: Oh, I guess that is pretty weird. But we can't change the title now!I doubt my script actually bears much resemblance to reality, but then neither did ""10 Items or Less"". This is a case of good acting, but bad writing, and I hate to see it happen. When watching an independent movie, you expect it to try to convey some sort of message. I think they might have been trying for the tired old ""don't let anything hold you back"" message that has been done to death in much better films. In any case, with ""10 Items or Less"", the only message I got was ""Look! Look at Morgan Freeman!""",2
"I am speechless. Matty Simmons has managed to do something I thought impossible. He has made ""The Harlem Globetrotters on Gilligan's Island"" look like ""Citizen Kane."" Painful cannot even begin to describe this piece of... I don't know. Mind you, the premise sounded funny, but now that I've seen it, it's funny in the way that dropping an anvil on your scrotum is funny.I won't bother to describe the premise, as the title says it all, if only to say I don't think there was literally one funny thing in this film, not one, not even the monkey bite. How could one of the funniest characters in the ""Vacation"" franchise, the sleazy white trash Eddie (Randy Quaid), be made so horrifically unfunny ? I never felt so much sympathy for an actor in my life. I equally pitied the other actors participating in this ""comedic"" atrocity, Miriam Flynn (Catherine, Eddie's long suffering, but sunny-dispositioned wife), Dana Barron (the original Audrey Griswold), Fred Willard, and the stunning Sung Hi Lee (perhaps the only reason to watch the film, if only with the sound off), save for that old Commie, Ed Asner (Uncle Nick), he had it coming. Alas, the audience didn't. I only say ""thank heavens"" that Chevy Chase, who has been in a slump for years, steered clear of this diarrhea splatter, it's the smartest career move he ever made.I don't know if you folks are religious like I am, but I know I'll be praying to the Lord tonight to add 2 hours (if not 2 years) to my life to make up for the time I spent in front of the television that I'll never get back otherwise.Hot Water Burn Baby says ZERO out of 10 Stars (If you take a few hits off the bong AND drink the water, maybe 1/10th of a star out of 10)",2
"Hip. Erotic. Wickedly sexy ... whatever. It's ""The Terminator"" with werewolves.No, seriously. The cop saves the girl (waitress!) from the big monster and refers to himself as her 'protector'. The lead actor Ryan Alosio does a pretty good job of emulating Kyle Reese ... there's a massacre in a police precinct ... the bad guy is muscular with red eyes ... and it even contains dialogue along the lines of ""You said it yourself, he won't ever stop. Never."" The dire script comes from a first-time screenwriter who, thank God, hasn't sold anything since this, and it's all thrown together by famously bad director Richard Friedman.The movie opens in a strip bar (always a good sign), and a mean-looking biker guy bursts in for no apparent reason, pursued by three cops. One of them is black, and (shock horror!) he's the one who gets killed in the first five minutes. The film goes downhill for the next hour or so, then picks up a little with some decent action sequences, before rounding it all up with an abysmal ending.For the most part, the cast come across as competent actors doing what they can with a bad script and a director who's willing to settle for less. If nothing else they appear to be learning how to act in this movie and Alosio, along with some of the supporting cast, shows signs of talent. DarkWolf in his human form is played by gargantuan Kane Hodder -- famous for his numerous portrayals of Jason Vorhees in the 'Friday the 13th' movies. He's decent enough, especially considering he isn't used to speaking roles.It's become famous amongst groups of horny teenage boys for the lesbian rooftop scene between Andrea Bogart and Sasha Williams, who gets her kit off a couple of times in the grand tradition of former 'Power Rangers' actresses. And it's unnervingly clear that the editor spent WAY too much time on that scene ... anyway, the main redeeming feature is that the physical werewolf effects are rather good, and the design of the wolf isn't bad at all.But the CGI is bad. Just plain bad. I mean seriously, if you can't reach some level of realism - why bother? Just throw a little extra money into the make-up! Aside from the terrible script, this movie does have it's moments, many of which are unintentionally funny. It's good for a laugh if you don't have anything better to do, but just don't spend any money on it. Please.",2
"This one features an interesting way of handling a camera,espercially for a DTV movie - the version I saw was full-screen- but it falls short on the scenario department. First you getaround 20mn of talk, talk, talk in a would-be-hip, post-""Trainspotting"" way, then it's slasher city. And then comesthe most dishonest cheat ending I've seen, much worse than""April Fool's Day"" - where at least it made sense. So, all inall, it's the old song and dance : interesting director trieshard, but deserves better movie. Funny : usually, it is the actors which are in desperate need ofsomething better Skip it anyway, for your time",2
